Node_ID,Primary_Street,Secondary_Street,Morphological_Clutter,Altitude_m,Latitude,Longitude,Serving_GW_ID,RSSI_dBm,Status
221,Avenida Francisco de Orellana,San Javier,Residential,2792,-0.1991042,-78.4836989,2,-82.08,CONNECTED
222,Avenida Francisco de Orellana,Whymper,Residential,2807,-0.200684,-78.4819208,2,-102.44,CONNECTED
223,Avenida Francisco de Orellana,Yánez Pinzón,Residential,2778,-0.1983164,-78.4856039,2,-80.08,CONNECTED
224,Avenida Francisco de Orellana,Yánez Pinzón,Residential,2779,-0.1984169,-78.4856451,2,-80.59,CONNECTED
225,Avenida Gaspar de Villarroel,Avenida General Eloy Alfaro,Residential,2832,-0.1725803,-78.4712395,1,-104.59,CONNECTED
226,Avenida Gaspar de Villarroel,Avenida General Eloy Alfaro,Residential,2833,-0.1713132,-78.4707056,1,-105.45,CONNECTED
227,Avenida Gaspar de Villarroel,Avenida General Eloy Alfaro,Residential,2834,-0.1727096,-78.4711608,1,-105.09,CONNECTED
228,Avenida Gaspar de Villarroel,Avenida General Eloy Alfaro,Residential,2834,-0.171492,-78.4706453,1,-105.73,CONNECTED
229,Avenida Gaspar de Villarroel,Avenida París,Residential,2780,-0.1705177,-78.477992,1,-73.96,CONNECTED
230,Avenida Gaspar de Villarroel,Avenida Río Amazonas,Residential,2781,-0.1693302,-78.4844578,1,-94.82,CONNECTED
231,Avenida Gaspar de Villarroel,Avenida Río Amazonas,Dense Urban,2782,-0.1693514,-78.4843523,1,-130.45,CONNECTED
232,Avenida Gaspar de Villarroel,Avenida Río Amazonas,Residential,2782,-0.1692501,-78.4843337,1,-94.65,CONNECTED
233,Avenida Gaspar de Villarroel,Avenida Río Amazonas,Residential,2782,-0.1692295,-78.4844419,1,-94.83,CONNECTED
234,Avenida Gaspar de Villarroel,Avenida Tomas de Berlanga,Residential,2783,-0.1689559,-78.4863971,1,-97.74,CONNECTED
235,Avenida Gaspar de Villarroel,Avenida Tomas de Berlanga,Residential,2783,-0.1688492,-78.4863572,1,-97.71,CONNECTED
236,Avenida Gaspar de Villarroel,Avenida de los Shyris,Residential,2779,-0.1702483,-78.4797923,1,-83.34,CONNECTED
237,Avenida Gaspar de Villarroel,Avenida de los Shyris,Residential,2780,-0.1702303,-78.4798826,1,-83.68,CONNECTED
238,Avenida Gaspar de Villarroel,Avenida de los Shyris,Residential,2780,-0.1701563,-78.4797739,1,-83.34,CONNECTED
239,Avenida Gaspar de Villarroel,Avenida de los Shyris,Residential,2780,-0.170138,-78.4798668,1,-83.69,CONNECTED
240,Avenida Gaspar de Villarroel,Cochapata,Residential,2828,-0.1716244,-78.4715538,1,-102.72,CONNECTED
241,Avenida Gaspar de Villarroel,El Sol,Residential,2777,-0.1705477,-78.4783161,1,-76.08,CONNECTED
242,Avenida Gaspar de Villarroel,El Sol,Residential,2777,-0.1704553,-78.4783001,1,-76.1,CONNECTED
243,Avenida Gaspar de Villarroel,Gregorio Munga,Residential,2791,-0.1712244,-78.4749878,1,-67.75,CONNECTED
244,Avenida Gaspar de Villarroel,Isla Isabela,Residential,2782,-0.1694974,-78.4836245,1,-93.35,CONNECTED
245,Avenida Gaspar de Villarroel,Isla Isabela,Residential,2782,-0.1693992,-78.4836089,1,-93.36,CONNECTED
246,Avenida Gaspar de Villarroel,Isla San Cristobal,Residential,2778,-0.1695443,-78.4828739,1,-91.92,CONNECTED
247,Avenida Gaspar de Villarroel,Isla Seymour,Residential,2786,-0.1699991,-78.4805701,1,-86.1,CONNECTED
248,Avenida Gaspar de Villarroel,Isla Seymour,Residential,2787,-0.1700898,-78.4805859,1,-86.09,CONNECTED
249,Avenida Gaspar de Villarroel,Japón,Residential,2778,-0.1696826,-78.4826236,1,-91.35,CONNECTED
250,Avenida Gaspar de Villarroel,Jorge Drom,Dense Urban,2784,-0.1691841,-78.4851866,1,-132.05,CONNECTED
251,Avenida Gaspar de Villarroel,Jorge Drom,Dense Urban,2784,-0.1690907,-78.4851826,1,-132.08,CONNECTED
252,Avenida Gaspar de Villarroel,José Abascal,Residential,2807,-0.1714664,-78.4737834,1,-90.57,CONNECTED
253,Avenida Gaspar de Villarroel,José Abascal,Residential,2809,-0.1713792,-78.4737659,1,-91,CONNECTED
254,Avenida Gaspar de Villarroel,Manuel Guzmán,Residential,2823,-0.1717057,-78.4725402,1,-98.96,CONNECTED
255,Avenida Gaspar de Villarroel,Mariano Jimbo,Residential,2781,-0.1690498,-78.4858561,1,-96.99,CONNECTED
256,Avenida Gaspar de Villarroel,Mariano Jimbo,Dense Urban,2781,-0.1689616,-78.4858416,1,-133.24,CONNECTED
257,Avenida Gaspar de Villarroel,Unnamed Road,Residential,2777,-0.1704108,-78.4785198,1,-77.45,CONNECTED
258,Avenida Gaspar de Villarroel,Unnamed Road,Residential,2777,-0.1695965,-78.4826094,1,-91.36,CONNECTED
259,Avenida General Eloy Alfaro,Avenida Portugal,Residential,2817,-0.1818512,-78.4754588,1,-113.12,CONNECTED
260,Avenida General Eloy Alfaro,Avenida Portugal,Residential,2817,-0.1818128,-78.4755536,1,-113.06,CONNECTED
261,Avenida General Eloy Alfaro,Avenida Portugal,Residential,2817,-0.1817787,-78.475441,1,-113.02,CONNECTED
262,Avenida General Eloy Alfaro,Avenida Portugal,Residential,2817,-0.1817405,-78.475533,1,-112.97,CONNECTED
263,Avenida General Eloy Alfaro,Avenida Río Coca,Residential,2823,-0.1647191,-78.4681005,1,-113.02,CONNECTED
264,Avenida General Eloy Alfaro,Avenida Río Coca,Park/Periphery,2825,-0.1645815,-78.4679121,1,-134.76,CONNECTED
265,Avenida General Eloy Alfaro,Avenida de la República,Residential,2766,-0.1909512,-78.4861231,2,-106.5,CONNECTED
266,Avenida General Eloy Alfaro,Avenida de la República,Residential,2768,-0.1910142,-78.4862395,2,-88.01,CONNECTED
267,Avenida General Eloy Alfaro,Avenida de la República,Residential,2770,-0.1911186,-78.4861948,2,-87.7,CONNECTED
268,Avenida General Eloy Alfaro,Avenida de la República,Residential,2770,-0.1910568,-78.486077,2,-87.73,CONNECTED
269,Avenida General Eloy Alfaro,Avenida de los Granados,Residential,2825,-0.1659414,-78.4684645,1,-111.81,CONNECTED
270,Avenida General Eloy Alfaro,Avenida de los Granados,Residential,2825,-0.1659009,-78.4682968,1,-112.06,CONNECTED
271,Avenida General Eloy Alfaro,Avenida de los Shyris,Residential,2772,-0.1889636,-78.4827256,2,-92.1,CONNECTED
272,Avenida General Eloy Alfaro,Avenida de los Shyris,Residential,2772,-0.1888666,-78.4827865,2,-92.26,CONNECTED
273,Avenida General Eloy Alfaro,Avenida de los Shyris,Residential,2773,-0.1888911,-78.4826096,2,-92.29,CONNECTED
274,Avenida General Eloy Alfaro,Avenida de los Shyris,Residential,2774,-0.1887932,-78.4826719,2,-92.45,CONNECTED
275,Avenida General Eloy Alfaro,Bélgica,Residential,2776,-0.1885146,-78.4820129,2,-93.27,CONNECTED
276,Avenida General Eloy Alfaro,Bélgica,Residential,2776,-0.1884215,-78.4820738,2,-93.4,CONNECTED
277,Avenida General Eloy Alfaro,Camilo Gallegos Dominguez,Residential,2822,-0.1667558,-78.4685862,1,-110.64,CONNECTED
278,Avenida General Eloy Alfaro,Carlos Tobar,Residential,2775,-0.1902554,-78.4850036,2,-89.02,CONNECTED
279,Avenida General Eloy Alfaro,Carlos Tobar,Residential,2776,-0.1903689,-78.4849305,2,-88.71,CONNECTED
280,Avenida General Eloy Alfaro,Catalina Aldaz,Residential,2801,-0.1847537,-78.47711,1,-101.63,CONNECTED
281,Avenida General Eloy Alfaro,Checoslovaquia,Residential,2793,-0.1858615,-78.478027,2,-99.28,CONNECTED
282,Avenida General Eloy Alfaro,Coremo,Residential,2837,-0.175506,-78.4723383,1,-106.92,CONNECTED
283,Avenida General Eloy Alfaro,Coremo,Residential,2843,-0.1757589,-78.4724517,1,-107.71,CONNECTED
284,Avenida General Eloy Alfaro,Eduardo Salazar Gomez,Residential,2818,-0.1797006,-78.4742415,1,-110.5,CONNECTED
285,Avenida General Eloy Alfaro,Eduardo Salazar Gomez,Residential,2819,-0.1798512,-78.4741891,1,-110.88,CONNECTED
286,Avenida General Eloy Alfaro,El Batán,Residential,2795,-0.185565,-78.4777342,2,-99.76,CONNECTED
287,Avenida General Eloy Alfaro,Fernando Ayarza,Residential,2794,-0.1857475,-78.4778972,2,-99.48,CONNECTED
288,Avenida General Eloy Alfaro,Fernando Ayarza,Residential,2795,-0.1856644,-78.4778153,2,-99.61,CONNECTED
289,Avenida General Eloy Alfaro,Fernando Ayarza,Residential,2796,-0.1858215,-78.4778174,2,-99.45,CONNECTED
290,Avenida General Eloy Alfaro,Fernando Ayarza,Residential,2796,-0.1857278,-78.4777451,2,-99.59,CONNECTED
291,Avenida General Eloy Alfaro,Francisco Andrade Marin,Residential,2771,-0.189911,-78.4844548,2,-89.72,CONNECTED
292,Avenida General Eloy Alfaro,Francisco Andrade Marin,Residential,2773,-0.1900176,-78.4843859,2,-89.46,CONNECTED
293,Avenida General Eloy Alfaro,Joel Polanco,Residential,2818,-0.1652645,-78.4682895,1,-111.7,CONNECTED
294,Avenida General Eloy Alfaro,Jose Correa,Residential,2826,-0.1773222,-78.4735496,1,-107.84,CONNECTED
295,Avenida General Eloy Alfaro,José Puerta,Residential,2834,-0.1739494,-78.4717938,1,-105.06,CONNECTED
296,Avenida General Eloy Alfaro,José Queri,Residential,2833,-0.1684866,-78.4694552,1,-109.17,CONNECTED
297,Avenida General Eloy Alfaro,José Queri,Residential,2835,-0.1685673,-78.469347,1,-109.5,CONNECTED
298,Avenida General Eloy Alfaro,Juan Severino,Residential,2771,-0.1896625,-78.4838202,2,-90.3,CONNECTED
299,Avenida General Eloy Alfaro,Juan Severino,Residential,2772,-0.1895519,-78.4838863,2,-90.55,CONNECTED
300,Avenida General Eloy Alfaro,Luis Armenadrez,Residential,2821,-0.1808471,-78.4750228,1,-112.38,CONNECTED
301,Avenida General Eloy Alfaro,Manuel Guzmán,Residential,2834,-0.1747223,-78.4721186,1,-105.64,CONNECTED
302,Avenida General Eloy Alfaro,Mariana de Jesús,Residential,2775,-0.1916035,-78.4871069,2,-87.76,CONNECTED
303,Avenida General Eloy Alfaro,Mariana de Jesús,Residential,2775,-0.1914901,-78.4871647,2,-88.1,CONNECTED
304,Avenida General Eloy Alfaro,N40C,Residential,2829,-0.1693591,-78.4696963,1,-107.79,CONNECTED
305,Avenida General Eloy Alfaro,N40C,Residential,2831,-0.1695598,-78.469783,1,-107.72,CONNECTED
306,Avenida General Eloy Alfaro,Pablo Suarez,Residential,2773,-0.1893168,-78.4832795,2,-91.18,CONNECTED
307,Avenida General Eloy Alfaro,Portete,Residential,2840,-0.1760546,-78.4727783,1,-107.57,CONNECTED
308,Avenida General Eloy Alfaro,San Salvador,Park/Periphery,2775,-0.1918286,-78.4875678,2,-108.34,CONNECTED
309,Avenida General Eloy Alfaro,Suiza,Residential,2775,-0.1876889,-78.4809322,2,-95.22,CONNECTED
310,Avenida General Eloy Alfaro,Unnamed Road,Residential,2795,-0.1853423,-78.4775582,2,-100.08,CONNECTED
311,Avenida González Suárez,E14A,Residential,2816,-0.1876233,-78.476753,2,-113.69,CONNECTED
312,Avenida González Suárez,Ernesto Noboa Caamaño,Park/Periphery,2836,-0.1983494,-78.4793517,2,-126.44,CONNECTED
313,Avenida González Suárez,Gonnessiat,Residential,2852,-0.1972445,-78.4790002,2,-107.04,CONNECTED
314,Avenida González Suárez,Gonnessiat,Residential,2853,-0.1972753,-78.4789058,2,-107.35,CONNECTED
315,Avenida González Suárez,Gonzalo Rubio Orbe,Residential,2822,-0.1932313,-78.4754792,2,-111.7,CONNECTED
316,Avenida González Suárez,Gonzalo Rubio Orbe,Residential,2832,-0.1929798,-78.475657,2,-112.55,CONNECTED
317,Avenida González Suárez,Jacinto Bejarano,Residential,2855,-0.1946934,-78.4777291,2,-109.89,CONNECTED
318,Avenida González Suárez,Jacinto Bejarano,Residential,2856,-0.1947437,-78.4776264,2,-110.15,CONNECTED
319,Avenida González Suárez,Jiménez de la Espada,Residential,2808,-0.1914952,-78.4779227,2,-107.27,CONNECTED
320,Avenida González Suárez,José Bosmediano,Residential,2816,-0.1880491,-78.4768465,2,-113.21,CONNECTED
321,Avenida González Suárez,Juan Boussingault,Residential,2797,-0.19107,-78.4781005,2,-93.48,CONNECTED
322,Avenida González Suárez,Juan Boussingault,Residential,2800,-0.1911868,-78.4780053,2,-105.79,CONNECTED
323,Avenida González Suárez,Juan Boussingault,Residential,2801,-0.1912177,-78.4780761,2,-105.91,CONNECTED
324,Avenida González Suárez,Plaza Sir Winston Churchill,Residential,2844,-0.1933062,-78.4763634,2,-112.26,CONNECTED
325,Avenida González Suárez,Plaza Sir Winston Churchill,Residential,2846,-0.1933508,-78.4768757,2,-111.53,CONNECTED
326,Avenida González Suárez,Plaza Sir Winston Churchill,Residential,2849,-0.1934976,-78.476736,2,-111.9,CONNECTED
327,Avenida González Suárez,Plaza Sir Winston Churchill,Residential,2853,-0.1934436,-78.4764375,2,-112.68,CONNECTED
328,Avenida González Suárez,San Ignacio,Park/Periphery,2839,-0.2002419,-78.4798655,2,-128.61,CONNECTED
329,Avenida González Suárez,San Ignacio,Park/Periphery,2839,-0.2002097,-78.4799687,2,-128.38,CONNECTED
330,Avenida González Suárez,Unnamed Road,Residential,2810,-0.1921676,-78.4773899,2,-107.8,CONNECTED
331,Avenida González Suárez,Unnamed Road,Residential,2811,-0.1922191,-78.4775634,2,-107.64,CONNECTED
332,Avenida González Suárez,Unnamed Road,Residential,2812,-0.1922208,-78.4773407,2,-108.15,CONNECTED
333,Avenida González Suárez,Unnamed Road,Residential,2816,-0.1923815,-78.4773886,2,-108.5,CONNECTED
334,Avenida Juan José Villalengua,Avenida Río Amazonas,Residential,2780,-0.1729912,-78.4850202,1,-95.81,CONNECTED
335,Avenida Juan José Villalengua,Avenida Río Amazonas,Residential,2781,-0.172972,-78.4851262,1,-95.96,CONNECTED
336,Avenida Juan José Villalengua,Iñaquito,Residential,2786,-0.1726335,-78.4869969,1,-98.42,CONNECTED
337,Avenida Juan José Villalengua,Jorge Drom,Residential,2782,-0.1728507,-78.4857966,1,-96.89,CONNECTED
338,Avenida Juan José Villalengua,Jose Maria Ayora,Residential,2779,-0.173107,-78.4843803,1,-94.87,CONNECTED
339,Avenida Juan José Villalengua,Nuñez de Vela,Residential,2786,-0.172742,-78.4863973,1,-97.67,CONNECTED
340,Avenida Juan de Ascaray,Avenida Río Amazonas,Residential,2785,-0.1643281,-78.4834655,1,-96.98,CONNECTED
341,Avenida Juan de Ascaray,Avenida Río Amazonas,Residential,2785,-0.1642478,-78.4834522,1,-97.05,CONNECTED
342,Avenida Juan de Ascaray,Avenida Río Amazonas,Residential,2786,-0.1642368,-78.48357,1,-97.18,CONNECTED
343,Avenida Juan de Ascaray,Avenida Río Amazonas,Residential,2787,-0.164324,-78.4835853,1,-97.11,CONNECTED
344,Avenida Juan de Ascaray,Isla Tortuga,Residential,2780,-0.1652061,-78.4846236,1,-97.49,CONNECTED
345,Avenida Juan de Ascaray,Jorge Drom,Residential,2787,-0.1657074,-78.4850932,1,-97.66,CONNECTED
346,Avenida Juan de Ascaray,Jorge Drom,Residential,2787,-0.1656404,-78.4851623,1,-97.78,CONNECTED
347,Avenida Juan de Ascaray,Mariano Jimbo,Residential,2784,-0.1663787,-78.4857386,1,-97.99,CONNECTED
348,Avenida Juan de Ascaray,Mariano Jimbo,Residential,2784,-0.1663026,-78.4858167,1,-98.13,CONNECTED
349,Avenida Manuel Samaniego,Juan Leon Mera,Park/Periphery,2489,-0.1972448,-78.4483286,4,-125.39,CONNECTED
350,Avenida Moreno Bellido,Mariana de Jesús,Park/Periphery,2777,-0.1909503,-78.4874254,2,-110.03,CONNECTED
351,Avenida Naciones Unidas,Avenida República de El Salvador,Residential,2782,-0.1771204,-78.4795104,1,-92.17,CONNECTED
352,Avenida Naciones Unidas,Avenida República de El Salvador,Residential,2782,-0.1769066,-78.4793736,1,-91.66,CONNECTED
353,Avenida Naciones Unidas,Avenida República de El Salvador,Residential,2783,-0.1771391,-78.4794163,1,-92.12,CONNECTED
354,Avenida Naciones Unidas,Avenida Río Amazonas,Residential,2785,-0.1759303,-78.4856623,1,-98.1,CONNECTED
355,Avenida Naciones Unidas,Avenida Río Amazonas,Residential,2786,-0.1756975,-78.4856221,1,-97.92,CONNECTED
356,Avenida Naciones Unidas,Avenida Río Amazonas,Residential,2787,-0.1759487,-78.4855534,1,-97.99,CONNECTED
357,Avenida Naciones Unidas,Avenida Río Amazonas,Residential,2787,-0.1757178,-78.4855089,1,-97.8,CONNECTED
358,Avenida Naciones Unidas,Avenida de los Shyris,Residential,2779,-0.1768358,-78.4809463,1,-93.26,CONNECTED
359,Avenida Naciones Unidas,Avenida de los Shyris,Residential,2779,-0.1768109,-78.4810717,1,-93.37,CONNECTED
360,Avenida Naciones Unidas,Avenida de los Shyris,Residential,2779,-0.1766164,-78.4809056,1,-92.9,CONNECTED
361,Avenida Naciones Unidas,Avenida de los Shyris,Residential,2779,-0.1765959,-78.481029,1,-93.02,CONNECTED
362,Avenida Naciones Unidas,Iñaquito,Residential,2789,-0.1753246,-78.4875027,1,-99.85,CONNECTED
363,Avenida Naciones Unidas,Iñaquito,Residential,2792,-0.1755664,-78.4875512,1,-100,CONNECTED
364,Avenida Naciones Unidas,Japón,Park/Periphery,2782,-0.1762828,-78.4837825,1,-117.15,CONNECTED
365,Avenida Naciones Unidas,Japón,Park/Periphery,2788,-0.1760575,-78.483787,1,-116.95,CONNECTED
366,Avenida Naciones Unidas,Nuñez de Vela,Residential,2781,-0.175473,-78.4867605,1,-99.1,CONNECTED
367,Avenida Naciones Unidas,Nuñez de Vela,Residential,2782,-0.1757205,-78.4868166,1,-99.28,CONNECTED
368,Avenida Ninahualpa,Avenida de los Conquistadores,Park/Periphery,2647,-0.201514,-78.4750466,3,-124.92,CONNECTED
369,Avenida Ninahualpa,Juan de Toro,Park/Periphery,2644,-0.1996149,-78.4746922,3,-118.56,CONNECTED
370,Avenida París,Avenida Río Coca,Dense Urban,2788,-0.1629647,-78.4776672,1,-130.07,CONNECTED
371,Avenida París,Avenida Tomas de Berlanga,Dense Urban,2785,-0.1653046,-78.4780662,1,-124.97,CONNECTED
372,Avenida París,Avenida Tomas de Berlanga,Dense Urban,2785,-0.1652382,-78.4780549,1,-125.13,CONNECTED
373,Avenida París,Avenida de los Granados,Residential,2785,-0.1691533,-78.4781808,1,-79.07,CONNECTED
374,Avenida París,Eiffel,Dense Urban,2781,-0.1669714,-78.4783504,1,-120.5,CONNECTED
375,Avenida París,Emilio Sola,Dense Urban,2782,-0.1646664,-78.4779574,1,-126.49,CONNECTED
376,Avenida París,Emilio Sola,Dense Urban,2783,-0.1647709,-78.4779752,1,-126.25,CONNECTED
377,Avenida París,Isla Floreana,Residential,2781,-0.1681402,-78.4784755,1,-83.2,CONNECTED
378,Avenida París,Isla Floreana,Residential,2781,-0.1680561,-78.4784857,1,-83.47,CONNECTED
379,Avenida París,Louvre Rousseau,Dense Urban,2785,-0.1637134,-78.4777949,1,-128.57,CONNECTED
380,Avenida París,Luovre Ruosseau,Dense Urban,2786,-0.1635317,-78.4777633,1,-128.95,CONNECTED
381,Avenida París,Marsella,Dense Urban,2779,-0.1664077,-78.4782543,1,-122.09,CONNECTED
382,Avenida París,Pasteur,Dense Urban,2780,-0.165853,-78.4781597,1,-123.58,CONNECTED
383,Avenida París,Pasteur,Dense Urban,2780,-0.1657671,-78.478145,1,-123.8,CONNECTED
384,Avenida París,Sena,Residential,2778,-0.1674945,-78.4784569,1,-85.01,CONNECTED
385,Avenida París,Sorbona,Dense Urban,2779,-0.1662283,-78.4782237,1,-122.58,CONNECTED
386,Avenida París,Unnamed Road,Residential,2781,-0.1697963,-78.4780005,1,-76.02,CONNECTED
387,Avenida París,Victor Hugo,Dense Urban,2784,-0.1642976,-78.4778957,1,-127.32,CONNECTED
388,Avenida París,Victor Hugo,Dense Urban,2785,-0.1641265,-78.4778607,1,-127.69,CONNECTED
389,Avenida Paul Rivet,José Orton,Dense Urban,2783,-0.196561,-78.4824745,2,-105.84,CONNECTED
390,Avenida Paul Rivet,José Orton,Dense Urban,2784,-0.1966465,-78.482438,2,-106.45,CONNECTED
391,Avenida Paul Rivet,Unnamed Road,Dense Urban,2782,-0.1966334,-78.4826305,2,-104.88,CONNECTED
392,Avenida Paul Rivet,Unnamed Road,Dense Urban,2782,-0.1965547,-78.4826042,2,-104.75,CONNECTED
393,Avenida Paul Rivet,Unnamed Road,Residential,2805,-0.1951372,-78.4807794,2,-95.83,CONNECTED
394,Avenida Paul Rivet,Whymper,Dense Urban,2797,-0.1956886,-78.4813172,2,-112.79,CONNECTED
395,Avenida Paul Rivet,Whymper,Dense Urban,2797,-0.1956232,-78.4812345,2,-113.27,CONNECTED
396,Avenida Portugal,Avenida República de El Salvador,Residential,2782,-0.1817404,-78.4802095,1,-99.08,CONNECTED
397,Avenida Portugal,Avenida República de El Salvador,Residential,2782,-0.1817247,-78.480295,1,-99.1,CONNECTED
398,Avenida Portugal,Avenida República de El Salvador,Residential,2783,-0.1818299,-78.4802248,1,-99.19,CONNECTED
399,Avenida Portugal,Avenida República de El Salvador,Residential,2783,-0.1818145,-78.4803097,1,-99.21,CONNECTED
400,Avenida Portugal,Avenida de los Shyris,Residential,2778,-0.1815454,-78.4817907,1,-99.65,CONNECTED
401,Avenida Portugal,Avenida de los Shyris,Residential,2778,-0.1814514,-78.4817742,1,-99.54,CONNECTED
402,Avenida Portugal,Avenida de los Shyris,Residential,2779,-0.1815156,-78.4819546,1,-99.71,CONNECTED
403,Avenida Portugal,Avenida de los Shyris,Residential,2780,-0.1814213,-78.4819371,1,-99.6,CONNECTED
404,Avenida Portugal,Catalina Aldaz,Residential,2795,-0.1820584,-78.4771445,1,-98.63,CONNECTED
405,Avenida Portugal,Francisco Casanova,Residential,2808,-0.1818871,-78.4764164,1,-111.58,CONNECTED
406,Avenida Portugal,Juan de Dios Martinez,Residential,2822,-0.1822326,-78.4749908,1,-114.31,CONNECTED
407,Avenida Portugal,Luxemburgo,Residential,2777,-0.18167,-78.4811049,1,-99.42,CONNECTED
408,Avenida Portugal,Luxemburgo,Residential,2777,-0.1815786,-78.4810858,1,-99.31,CONNECTED
409,Avenida Portugal,Unnamed Road,Residential,2813,-0.1817986,-78.4760752,1,-112.4,CONNECTED
410,Avenida República de El Salvador,Avenida de los Shyris,Residential,2773,-0.1856333,-78.4826672,2,-97.48,CONNECTED
411,Avenida República de El Salvador,Avenida de los Shyris,Residential,2774,-0.1857272,-78.4826849,2,-97.35,CONNECTED
412,Avenida República de El Salvador,Avenida de los Shyris,Residential,2776,-0.185662,-78.4824903,2,-97.48,CONNECTED
413,Avenida República de El Salvador,Avenida de los Shyris,Residential,2777,-0.1857598,-78.482504,2,-97.35,CONNECTED
414,Avenida República de El Salvador,Irlanda,Residential,2775,-0.183785,-78.4805854,2,-100.26,CONNECTED
415,Avenida República de El Salvador,Moscú,Residential,2776,-0.1843802,-78.4806952,2,-99.57,CONNECTED
416,Avenida República de El Salvador,República de El Salvador,Residential,2777,-0.1843186,-78.4807812,2,-99.61,CONNECTED
417,Avenida República de El Salvador,Suecia,Residential,2791,-0.1797222,-78.4799611,1,-96.48,CONNECTED
418,Avenida República de El Salvador,Suecia,Residential,2797,-0.1797401,-78.4798647,1,-96.45,CONNECTED
419,Avenida República de El Salvador,Suiza,Residential,2777,-0.1858372,-78.4820739,2,-97.35,CONNECTED
420,Avenida República de El Salvador,Suiza,Residential,2779,-0.1857254,-78.4821013,2,-97.49,CONNECTED
421,Avenida Río Amazonas,Avenida Río Coca,Residential,2783,-0.1619611,-78.4830617,1,-98.92,CONNECTED
422,Avenida Río Amazonas,Avenida Río Coca,Residential,2783,-0.1619419,-78.4831674,1,-99.02,CONNECTED
423,Avenida Río Amazonas,Avenida de la República,Park/Periphery,2778,-0.1877927,-78.487643,2,-116.16,CONNECTED
424,Avenida Río Amazonas,Avenida de la República,Park/Periphery,2779,-0.1876452,-78.4877071,2,-116.44,CONNECTED
425,Avenida Río Amazonas,Avenida de la República,Park/Periphery,2779,-0.1875791,-78.4875948,2,-116.47,CONNECTED
426,Avenida Río Amazonas,Avenida de la República,Park/Periphery,2780,-0.1874169,-78.4876638,2,-116.77,CONNECTED
427,Avenida Río Amazonas,Azuay,Park/Periphery,2785,-0.1844357,-78.4870391,2,-120.66,CONNECTED
428,Avenida Río Amazonas,Azuay,Park/Periphery,2787,-0.1844185,-78.4871557,2,-120.71,CONNECTED
429,Avenida Río Amazonas,Corea,Residential,2788,-0.1774099,-78.4859251,1,-99.32,CONNECTED
430,Avenida Río Amazonas,Guayas,Residential,2784,-0.1838744,-78.4869387,2,-99.92,CONNECTED
431,Avenida Río Amazonas,Guayas,Residential,2785,-0.1838538,-78.4870564,2,-99.98,CONNECTED
432,Avenida Río Amazonas,Inglaterra,Park/Periphery,2789,-0.1856595,-78.4873641,2,-119.17,CONNECTED
433,Avenida Río Amazonas,Isla Baltra,Residential,2778,-0.1665377,-78.4839971,1,-95.7,CONNECTED
434,Avenida Río Amazonas,Isla Floreana,Residential,2779,-0.1671288,-78.4839632,1,-95.22,CONNECTED
435,Avenida Río Amazonas,Isla Tortuga,Residential,2785,-0.1656488,-78.4838191,1,-96.19,CONNECTED
